Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos cabang balikpapan,jonathan w,"pusat kantor pos di balikpapan. letak nya strategis, bangunan besar dan luas, parkir juga luas. ada banyak konter loket yang tersedia untuk melayani pelanggan, baik pengiriman paket, maupun pengambilan paket. ada banyak tempat duduk yang tersedia untuk menunggu. selain itu juga ada layanan lain nya, seperti layanan samsat, layanan emas, layanan simpan pinjam, layanan koperasi, layanan perangko. selain itu juga tersedia fasilitas charger untuk yang ingin charge handphone. pelayanan ramah, dan cukup cepat. kadang juga ada beberapa program khusus di waktu tertentu, seperti pengiriman buku gratis, pengiriman bantuan ke lombok, dan lain nya. yuk ke kantor pos",5,2019-08-11
kantor pos cabang balikpapan,ardiansyah susilo,"paket saya dari tgl 16 bulan 6 sampai sekarang tidak di antar"" tidak tau masalahnya apa",2,2025-07-11
kantor pos cabang balikpapan,istia budi,"kantor pos balikpapan lokasinya sangat strategis di tengah kota bahkan berdampingan dengan kantor pemkot balikpapan. bangunan terawat dan rapi membuat pengunjung senang saat berkunjung untuk kirim dokumen dan barang.

parkir yang luas dan tukang parkir yang ramah, merupakan nilai tambah kantor pos balikpapan.

saran buat kantor pos balikpapan yang memiliki ruangan yang masih banyak yang idle, bisa dibuat co-working space. ( semoga bisa berkolaborasi dengan kantor pos untuk pengembangan co-working space)",5,2020-08-11
kantor pos cabang balikpapan,ajeng dwiyani,layanan kirim ke ln dibantu prosesnya. smoga konsisten,5,2025-07-28
kantor pos cabang balikpapan,muhammad maulana,jngan coba coba mengirim disini lagi kalau gak mau nyesal . bagaimna kalau obat darurat yg dikirim disini maka orang yang sakit sudah mati...,1,2025-03-11
kantor pos cabang balikpapan,gita pramudita,"gedung lama jadi agk panas
pelayanannya sangat bagus, staff ramah dan mudah memberikan informasi.",5,2024-08-11
kantor pos cabang balikpapan,yusuf abror,gajelas 3 hari dibawa kurir???? tolong di cek lagi sistemnya bagaimana,1,2025-07-11
kantor pos cabang balikpapan,kiding,pelayanannya ramah. kebersihan bagus. ruangan non-ac tapi dingin. hanya saja dinding2nya kurang dibersihkan kayaknya. ruang tunggu luas.,4,2018-08-11
kantor pos cabang balikpapan,kang silo,"sumpah demi allah ini yg terakhir sy kirim berkas via pos , dari jawa  tgl 14/8 ke balikpapan cek resi on line tgl 16/8 posisi sdh di pos bpp,  dan sampai detik ini tgl 22/8 sore, berkas msh blm diterima. konfirmasi ke pos jateng srh nunggu, ada konfirmasi dr ktr pos balikpapan akan di kirim , dan alasan blm dikirim karena kurir abis operasi (masa sekelas pos kurir cm 1)
padahal yg dikirim berupa berkas bpkb stnk mau perpanjangan 5 tahunan/ ganti plat yg ada batas waktunya...dan sudah nyata lewat tgl.
sdh otomatis sebagai customer menanggung beban  denda.
seperti ini kah pelayanan kantor pos bukan nya memberikan pelayanan yg terbaik di era bersaing dgn pengiriman swasta???????????",1,2024-09-11
kantor pos cabang balikpapan,riki andi saputro,"kesini dalam rangka mengambil pin adsense yang tak kunjung sampai. jika ada yg mengalami masalah yang sama, bisa langsung ke lantai bawah di bagian ekspedisi untuk mengambil secara langsung. langsung bicara ke petugasnya nanti dibantu. ada banyak pin adsense yg belum diambil oleh pemiliknya. proses cepat tinggal datang dan langsung cari sendiri sesuai nama.",4,2022-08-11
kantor pos cabang balikpapan,tedi santoso,pengiriman lambat mbat nyesel pakai jasa ini,1,2025-07-14
kantor pos cabang balikpapan,esi elmiatin,sekelas kantor pos pusat punya tukang parkir. gokil,1,2025-07-11
kantor pos cabang balikpapan,erman syah,"semakin mantap kantor pos ya,petugas loketnya murah senyum dan baik2 pula,,jadi adem rasanya kalau mau bayar2 dan kirim2 paket atau surat lewat kantor pos",5,2024-09-11
kantor pos cabang balikpapan,katherine katja,gedungnya bagus. pelayanan jg bagus. mungkin harus ditambah nomer antrian supaya orang gak bingung. semoga maju terus pos indonesia dan pelayanan ditingkatkan lagi semakin muktahir mengikuti jaman milenial,4,2018-08-11
kantor pos cabang balikpapan,supandi abyrizqi80,bisa kirim paket juga ke jawa...n paket biasa aja klu hari senin kita kirim hari rabu tengah hari sudah nyampek,4,2022-08-11
kantor pos cabang balikpapan,im foodies,"pos ini gk ada kurir atau bagaimana yaa .. barang saya sudah sampai tgl 17/08/24 di balikpapan, sampai tgl 05/09/24 belum ada saya terima, dihubungi pihak pos pun tidak ada, dengan ongkir yang lumayan mahal sekitar 180rban dari jakarta ke balikpapan.. sangat tidak rekomendasi pelayanannya. 😖
astagfirullah … …",1,2024-09-11
kantor pos cabang balikpapan,sultan imam assyafi'i,"proses lamaaaaaaa si aditya prasetya rachman, ini kantor pos apa kantor rusak. masa kirim paket aja lamaaaaaa gak ketulungan. mending tutup aja sudah.",1,2024-10-11
kantor pos cabang balikpapan,natha umar,"kirim uang ke luar negeri sangat mudah,pelayanan nya juga bagus",5,2025-02-11
kantor pos cabang balikpapan,aisyah latifah,"kiriman tiba sesuai estimasi, aman, kurir ramah
kantor pos jg punya produk posaja dan pospay  yang bisa didownload di aplikasi play store. untuk melacak kiriman paket melalui posaja ..bisaa.. atau ingin tau tarif kiriman juga bisa..
pospay aplikasi  digital cashless bisa bayar belanja dengan qris atau bayar tagihan2 finance , tag pln, pdam, setor zakat dll
saya sdh mencoba...semua jadi mudaah.",5,2024-09-11
kantor pos cabang balikpapan,fadlu robbi,apakah kantor pos ini buka sekarang?,1,2025-06-11
kantor pos cabang balikpapan,aryo dwi pangga,"payah, mending gak usah punya jasa pengiriman barang. daripada kurirnya lelet kayak bekicot. kebanyakan alasan.",1,2024-08-11
kantor pos cabang balikpapan,ita nizaar,satpamx ramah tp petugas yg melayani pembayaranx curang....dinota tertera rp 141.000 tp sy dsuruh bayar rp 188.000....gmn ni ?...jujurlah dlm pekerjaanmu maka berkahlah rezekimu...,2,2024-08-11
kantor pos cabang balikpapan,rizal ramadhan,kantor pos paling mantap pelayanan nya,5,2025-03-11
kantor pos cabang balikpapan,sari architect,"2x kirim paket ke blpp, gak pernah lancar. gagal pengantaran lah, antar susulan lah. dan pada akhirnya selalu harus chat cs biar segera di proses lebih lanjut. klopun gak ketemu alamatnya, kan bisa wa penerima, (meskipun alamat sy sdh jelas) lebih baik pke ekspedisi swasta drpd pke punya pemerintah klo kayak gini mah",1,2023-08-11
kantor pos cabang balikpapan,indah rahma,kantor pos yang sanggat mengecewakan kurir memang sudah menghubungi saya tapi kenapa paket tidak pernah di antar makanya kantor pos sekarang sepi peminat pekerja nya lelet,1,2023-08-11
kantor pos cabang balikpapan,sidiq faizal,"kantor pos kebanggaan balikpapan, pelayanan memuaskan dan sangat ramah..",5,2018-08-11
kantor pos cabang balikpapan,code legends,kurirnya lelet,1,2025-06-11
kantor pos cabang balikpapan,mbah anto,apakah paketan saya uda datang,3,2025-05-11
kantor pos cabang balikpapan,citra hutami,"saya sangat kecewa , karena ngirim dokumen penting dr penajam pake pos kilat harusnya tgl 15 juli 2020 sdah sampai , tetapi saya cek resi status gagal antar , smpe sekarang sdah 5 hari ga di antar juga , harusnya klo emng di sruh ambil sendiri telp no penerimanya dong , jgn diem begini , itu dokumen bukan sembarangan , penting mau di urus. gmna pos indonesia ini kinerja makin memburuk , makanya sepi peminat mending ekspedisi lain.",1,2020-08-11
kantor pos cabang balikpapan,unknown user,paket saya dibuka paksa dan ada beberapa barang hilang saat saya menerima paket saya.,1,2024-09-11
kantor pos cabang balikpapan,yuli yanti,pos mudah ditemukan dimana saja....dan pos buka pelayanan dari pagi sd malam 10 malam.....trus libur hari besar maupun minggu tetap buka juga.....pokoknya pelayanan nya memuaskan.....bisa kirim2 mpe luar negeri,5,2022-08-11
kantor pos cabang balikpapan,sapta sunusae,"pelayanan cepat, karena disini merupakan kantor pos pusat balikpapan, maka pengiriman paket express next day tidak dibatasi jam (kantor pos cabang hanya menerima sampai jam 12 siang untuk pilihan express). harga relatif murah, area parkir luas dan lokasi juga mudah dijangkau.",5,2019-08-11
kantor pos cabang balikpapan,nanda riza,keren.. smua serba mudah. kirim paket kirim uang bayar angsuran.. sat set.. beres..,5,2024-09-11
kantor pos cabang balikpapan,ali ghozi purnomo,"vantage banget gedung nya..bersih dan layanan nya ramah

kirimnya cepet bayar2 lengkap bisa pick up service pula..keren pak pos",5,2024-08-11
kantor pos cabang balikpapan,rendra pribadi,"untuk segi keamanannya masih kurang, saya sering melihat aparat keamanan yang berjaga. namun pekerjaannya kadang tidak sesuai dengan apa yang diamanatkan, contoh saja...setiap tamu yg datang pasti tujuannya transaksi atau pengiriman...jadi itu sudah menjadi privasi tiap orang, saat transaksi dengan loket disamping ada orang lain yang nunggu seharusnya kan antri dibelakang bukan disamping. ketika saya perhatikan keamanannya sangat kurang memperhatikan pelayanan untuk publik, begitu juga dari kantor pos...pegawainya lebih senyum lagi jangan jutek mukanya. thanks.",3,2021-08-11
kantor pos cabang balikpapan,siti rohidah,pelayanan bagus.kecepatan pengiriman sesuai waktu yang ditentukan,5,2024-09-11
kantor pos cabang balikpapan,jamil pujianto,"untuk kesekian kalinya kecewa dengan kecepatan antar kantor pos..paket sudah 1 minggu lebih belum juga sampai di tujuan..di tracking di aplikasi tidak ada pergerakan..di tracking di kantor pusat balikpapan infonya paket masih di kantor awal pengiriman..8 hari paket masih di kantor awal pengiriman,,terus harus nunggu berapa lama paket sampai balikpapan...?
kecepatan antar kantor pos benar - benar parah mengecewakan,tolong di tingkatkan lagi ..",1,2021-08-11
kantor pos cabang balikpapan,pia alvia,"pengiriman makanan berupa kerupuk pake pos kilat khusus dr bandung ke kota balikpapan tgl 29 juli 19 jam 09.00 wib trnyata sampai dengan hari blum sampai jg, katanya paling lama 4 hr....pliz deh barang msh ngendon di kantor pos balikpapan 76100 dr kemaren. pengiriman pk kantor pos bnr2 tdk rekommend, nyesel deh pk pos tau gtu mending pake jasa pengiriman yg lain.",1,2019-08-11
kantor pos cabang balikpapan,rahmat sukamdani,claim biaya asuransi kerusakan part motor saya lama banget. masa sampai 3 bulan ga ada kabar dri kantor pos. padahal biaya ga sampai 300 ribu. motor saya di kirim dri tarakan ke balikpapan semua masih bagus. sampai di balikpapan standar 1 patah & handle rem patah. tolong komitmennya kantor pos.,1,2022-08-11
kantor pos cabang balikpapan,andy rezfan,pelayanan kantornya bagus cuma kurir agak lambat sampai barang paketan gagal 3 kali..,4,2023-08-11
kantor pos cabang balikpapan,kiki rezky,"payah,,,,, sampai sekarang paketku belum d antar juga. padahal aku lacak pake aplikasi udah nyampe balikpapan kemarin siang jam 1. padahal kemarin udah sempatin datang ke kantor pos utk  pengaduan di customer servicenya. pelayanannya harus lebih lebih lebih di tingkatkan lagi. kecewa banget sama pos indonesia",1,2019-08-11
kantor pos cabang balikpapan,rickno febrianto,kecewa lewatt mengiriman barang melalui pos.. barang dikirm mengunakan express next day pengiriman tanggl 6 sept barang belum juga sampai tanggal 11 sept.. udah kacau sekarang pos.. ngk ada alasan apa pun.. kecewaaaa tidak profesional,1,2018-08-11
kantor pos cabang balikpapan,fachrul azis,"buat pelajaran aja kirim barang kantor pos dsini ongkos pecking 300k. cuma kirim pc 2 berat 11 kg, rasa gak percaya lebih2 dr expedisi yg lain",1,2017-08-11
kantor pos cabang balikpapan,tri suliatyaningsih,"saya kirip paket dokumen yg kilat khusus tgl 19 kata pegawainya paling lambat tgl 22 nyampe. sampai tgl 27 blm nyampe. trlalu bnyk keluhan pelanggan pos,cobalah berbenah atw ditutup aja kalau tdk profesional.",1,2017-08-11
kantor pos cabang balikpapan,stefan heri,"parah nih kantor pos.. kirim paket udah 2 minggu blm sampai juga, di lacak di website nya malah gk ada.... hadeh.. gmn mau menang lawan paket swasta..",1,2017-08-11
kantor pos cabang balikpapan,indah sutriani,"kiriman barang sudh sampai 1 minggu yg lalu ga ada di tlp ataupun di antar ke rumah, padahal sudh pake paket express next day... dan sekarang ga jelas bagaimana keadaan paketannya",1,2020-08-11
kantor pos cabang balikpapan,rosmawati skm,apa gunanya tu tlpn klo tdk pernah di angkat. mempersulit pos indonesia ini. paketku ke kolaka sdh 11 hari ga sampai2.,1,2020-08-11
kantor pos cabang balikpapan,deally octavia,"pos emng lama ya kl kirim barang? updatean trackingnya juga stuck ditempat. ditlpn no sibuk.hmmm, lain kali lwt expedisi lain ajalah",1,2020-08-11
kantor pos cabang balikpapan,nastiti ap,bad service.paket dtg k balikppn tgl 11 mei 2018 ditunggu smp 19 mei 2018 g diantar2. ditelpon pun nggak. masa ambil sndiri sih? kan udah bayar.dasar pemalas makan gaji buta.hati2 yg mau kirim paket ke balikpapan apalagi kalo brgnya agak berat mending pk expedisi lain lbh cepat n terpercaya.,1,2018-08-11
kantor pos cabang balikpapan,fitra rachmad,"mantab pos balikpapan,paket bisa d jemput ke rumah, dan buka layanan setiap hari, bisa bayar pajak listrik air telpon bpjs kesehatan, bpjs ketenagakerjaan",5,2022-08-11
kantor pos cabang balikpapan,ozan pro gaming,"kinerja memburik, semoga kedepannya bisa diperbaiki lagi,
bahkan paket exprres pun lama sampe nya,
dah 2 kali ke reject, dengan alasan tidak bisa dihubungi, padahal alamat jelas tertera di peket,
saya kirim kalopaket yg ke 3, semoga gx di reject lagi, kalo sering terjadi kendala seperti ini pasti pelanggan bakal pindah ke sebelah, semoga bisa lebih baik lagi, semoga ada gantinaa yg lebih baik dari pos ..",1,2020-08-11
kantor pos cabang balikpapan,mohammad noor,"transaksi pembayaran sangat mudah, biaya pengiriman kompetetif",5,2024-09-11
kantor pos cabang balikpapan,eko budi utomo,megah. pengiriman surat dan paket dilayani dengan baik,5,2019-08-11
kantor pos cabang balikpapan,zamaluddin idrus,dari website nya hanya berisi alamat dan identitas kantor bukan informasi mengenai pelacakan ataupun status kiriman pos yang diperlukan oleh pengguna jasa pos. kesimpulannya kalo website nya hanya begitu begitu aja ya useless dah.... dibenahi donk pak supaya informatif dan mengenai sasaran sesuai dengan fungsi pos..... pos...... pos.......,2,2013-08-11
kantor pos cabang balikpapan,m. ali,"meskipun antri, pelayanan tetap cepat",4,2021-08-11
kantor pos cabang balikpapan,dedi nur hidayat,"payah pengiriman estimasi 5 hari sampe skrng blm ada kabarnya..
pokonya nyesal bgt kirim barang pake pos,,",1,2019-08-11
kantor pos cabang balikpapan,merry eliza,"2 minggu berlalu, paket kiriman entah dimana rimbanya, di website tidak terlacak, call center tidak bisa di hubungi. menyesal menggunakan jasa pos indonesia yang tidak profesional.",1,2017-08-11
kantor pos cabang balikpapan,t mf,"udah paket kilat khusus 3 hari g sampe"", di datangin d kantor nya dan paket udh masuk d suruh besok mau d antar nya dan saya tggu alesannya ribet dan lama. pdhal sblum di datengin d kantor nya udh saya tlfon 2 kali g di angkat dan bayar pulsa pula meski g di angkat. akhir nya saya tggu g smpe 15 mnit udh ketmu paketnya.
cukup sekali ini pake jasa pos. sya mau pake pos kalo udah beres para pekerja nya",1,2018-08-11
kantor pos cabang balikpapan,nong nayya,pelayanan yg memuaskan.. mbak2 loketnya ramah,5,2024-09-11
kantor pos cabang balikpapan,sabar tarihoran,"merubah paradigma saya tentang kantor pos yang terkesan lelet dan tua, ternyata kantor pos sudah melakukan inovasi sehingga tidak kalah dengan jasa pengiriman lainnya, good job",5,2018-08-11
kantor pos cabang balikpapan,ali ghozi purnomo,vantage banget gedungnya..bersih dan layanan nya ramah.. bisa order pick up juga..keren pak pos,5,2024-08-11
kantor pos cabang balikpapan,juardy syahputra,"kouh barang saya tidak di beritahukan sih klw sdah sampai  saya nunggu telpon tidak ada sdang di resinya udah tgl 9/sdah sampai tpi tidak di antarkan ke alamat saya,saya nunggu sampai tgl14 tpi di resi tgl 9/udah diterima barangny diterima syapa ,,tolong klw tdk bisah diantarkan kealamat telpon dong klw sdh ada jangan di diamkan aj sampai lama telpon dong atau gmana",1,2018-08-11
kantor pos cabang balikpapan,galuh putri,kesal betul kiriman saya gak sampai2..sudah 2 minggu ini..kalo masalah lebaran dan antre ya jgn sampe 2 minggu masa yang di kirim belakangan barang sudah sampai dirumah,1,2020-08-11
kantor pos cabang balikpapan,rachmad trisatria,"pos indonesia, pengiriman nya buruk, gak profesional

beda dengan provider swasta yg ontime dan selalu bisa dpt / sampai ke alamat tujuan...",1,2020-08-11
kantor pos cabang balikpapan,arifial adi pratama,"kecewa sama pelayanan nya , paket nda jelas keberadaan nya sampe sekarang padahal keterangan nya cuma 3 hari sampe , buruk sekali pelayanan macam apa ini",1,2020-08-11
kantor pos cabang balikpapan,rustandi natadipura,"kiriman kilat khusus di chek di status kiriman sudah tiba dr tanggal 15 jan, knp sampai tgl 22jan blm juga dikirim ke alamat, nomor telp pos balikpapan tidak ada yg bisa di hubungi... kecewa dengan pos indonesia..",1,2019-08-11
kantor pos cabang balikpapan,monalisa sirante,"layanan ramah, bersih dan bisa bayar tagihan listrik/air/telpon dll... mantap👍👍👍👍 …",5,2024-08-11
kantor pos cabang balikpapan,posaja balikpapan,kantor pos balikpapan di klandasan sekarang buka lebih lama senin sampai sabtu jam 7.30 - 22.00 minggu jam 9.00-18.00,5,2022-08-11
