Pos Office Branch,User,Reviews,Rate,tanggal_review
kantor pos besar yogyakarta,indri yudiandono,bersejarah,5,2024-08-15
kantor pos besar yogyakarta,dian saputra nasution,pelayanan yang ramah,5,2018-08-15
kantor pos besar yogyakarta,okki yunarto,apakah hari ini buka?,5,2020-08-15
kantor pos besar yogyakarta,arfan efendi,desain keren,5,2019-08-15
kantor pos besar yogyakarta,galeri atin,nyaman,5,2022-08-15
kantor pos besar yogyakarta,bambang suhardi,buka 24jam,5,2020-08-15
kantor pos besar yogyakarta,nandang kurniawan,bersih,4,2019-08-15
kantor pos besar yogyakarta,ari wibowo,joss,5,2019-08-15
kantor pos besar yogyakarta,rasum,bagus,5,2020-08-15
kantor pos besar yogyakarta,nugroho adi prasetyo,bagus,5,2018-08-15
kantor pos besar yogyakarta,abdul aziz,indah,5,2020-08-15
kantor pos besar yogyakarta,iwan to,malioboro,5,2019-08-15
kantor pos besar yogyakarta,rico aditya008,sejarah,5,2019-08-15
kantor pos besar yogyakarta,intra,kirim kirim barang,5,2018-08-15
kantor pos besar yogyakarta,farit eko prasetiyo,waw,5,2019-08-15
kantor pos besar yogyakarta,panji kusuma,bagus,5,2017-08-15
kantor pos besar yogyakarta,adima konveksi,"lama ya
hehe",1,2021-08-15
kantor pos besar yogyakarta,kinanti chrisanti,teratur bgt,4,2017-08-15
kantor pos besar yogyakarta,bima a.,bangunan unik,4,2017-08-15
kantor pos besar yogyakarta,fadil ahmad,jogja selalu ngangenin,4,2020-08-15
kantor pos besar yogyakarta,tulus sambudi,cagar budaya,4,2017-08-15
kantor pos besar yogyakarta,natans desainer,slow respon :(,1,2018-08-15
kantor pos besar yogyakarta,hexa ramdhanandro sugiarto,ikon jogja 👍 …,4,2021-08-15
kantor pos besar yogyakarta,bang dar,bangunan unik,4,2017-08-15
kantor pos besar yogyakarta,maskerist #515,iconic jogja,4,2019-08-15
kantor pos besar yogyakarta,bocah ngapak,ikonik bgt,4,2016-08-15
kantor pos besar yogyakarta,akhmad rizqii,post besar,5,2019-08-15
kantor pos besar yogyakarta,eka cahya,"mantap

👍👍👍 …",5,2025-08-13
kantor pos besar yogyakarta,j bz,dapat membeli kartu pos dan perangko di sini. kesempatan bagus untuk mengirim surat atau kartu pos ke rumah. …,4,2025-06-15
kantor pos besar yogyakarta,stevina peni,menjual berbagai produk kerajinan lokal yang lucu dan keren! wajib dikunjungi saat berada di jogja!,5,2025-06-15
kantor pos besar yogyakarta,dhen111 j,"untuk mengambil gambar, ini adalah bangunan warisan yang menakjubkan...orang-orangnya sangat baik...alasan saya memberi peringkat 2 bintang karena mereka selalu memiliki staf yang sangat sedikit...hampir semua konter memiliki papan tanda tutup...hanya 2 atau 3 yang akan beroperasi....selain itu, ini adalah tempat yang luar biasa",2,2024-11-15
kantor pos besar yogyakarta,jelly tree,"saat anda menyusuri jalan malioboro dan melewati benteng vredeburg, anda akan melihat dua bangunan kolonial di persimpangan jalan. salah satunya adalah kantor pos besar yogyakarta. sungguh mengesankan untuk melihatnya sejenak. saya senang bangunan itu dilestarikan.",5,2024-08-15
kantor pos besar yogyakarta,jun,"dulu saya suka sekali kantor pos ini, tapi sekarang saya kecewa berat 💔
sejak 2024, saya sudah mengirim 15 kartu pos ke luar negeri — tidak ada yang sampai 📮❌
sudah coba lagi, masih belum berhasil 😔
hati-hati, para pelancong ✈️📬",1,2025-08-08
kantor pos besar yogyakarta,alg87,"ini adalah salah satu bangunan bersejarah yang terkenal di yogyakarta, dan masih aktif melayani masyarakat yang ingin menggunakan layanan pos indonesia. lokasinya strategis (dekat dengan titik nol kilometer yogyakarta) dan mudah diakses dengan transportasi umum. bangunan tua ini terawat dengan baik, menjadikan tempat ini indah, terutama di malam hari, saat anda mengunjungi titik nol kilometer yogyakarta.",5,2017-08-15
kantor pos besar yogyakarta,dcitra igustina,"bangunan bersejarah, selalu terlihat segar
semua orang bisa berfoto di sekitar gedung ini dan memiliki kedai kopi di dekat tempat ini, dengan kedai kopi yang keren juga.. semua orang bisa menikmati pemandangan ini dari lantai 2, 0km begitu ikonik di jogjakarta..

di sekitar gedung ini juga terdapat museum
museum sonobudoyo, film sonobudoyo, bank hingga toilet bawah tanah yang besar

gedung ini jadi strategi
dan dekat taman pintar, dan pusat perbelanjaan buku",5,2023-08-15
kantor pos besar yogyakarta,luthfi nur afifah,"bangunannya terlihat estetis. pelayanannya okeaayy buka sampai malam. kalau mau kirim barang ke counter, ambil nomor antriannya dulu :)",5,2021-08-15
kantor pos besar yogyakarta,novia putri,"salah satu bangunan tua di kota yogyakarta, dekat bank indonesia dan nol km.

kantor pos terbagi menjadi 3 area:
- kafe ""kopi pak pos""
- area pengiriman barang
- bebakulan jogja

bagian depan kantor pos bisa dijadikan spot foto bagi wisatawan 👌🏻

tersedia tempat parkir di samping gedung",5,2021-08-15
kantor pos besar yogyakarta,marie-eve barrette,"mengirim lebih dari 10 kartu pos ke luar negeri, tak satu pun sampai di rumah.

sayangnya, tidak dapat dipercaya.",1,2025-08-08
kantor pos besar yogyakarta,alina fedorova,"tempat yang bagus untuk mengirim pulang kartu pos. ada antrian tiket, tapi hari minggu jam 15 tidak ada orang disana. sebuah kartu pos berharga 3 ton rupee, perangko ke rusia berharga 10 ton rupee. gadis itu baik dan berbicara bahasa inggris dengan sangat baik. terima kasih banyak padanya 💚🌿 …",5,2024-11-15
kantor pos besar yogyakarta,bunga awanglong,"area besar di kota,, layanan sangat baik untuk western union,, untuk mengambil uang dari negara lain,, mudah, sederhana, dan memiliki asuransi heksa,, tetapi toiletnya tidak bagus untuk orang barat,,",4,2020-08-15
kantor pos besar yogyakarta,jack darch,"bangunan tua yang indah dan kantor pos yang sangat efisien. saat anda masuk, ada komputer kecil yang bisa anda gunakan untuk mencetak tiket dengan nomor yang akan dipanggil ketika mereka siap berbicara dengan anda di konter.

saya mengirimkan beberapa karya seni batik ke inggris dan harganya terjangkau.",5,2024-09-15
kantor pos besar yogyakarta,joão guerreiro,saya mengirim 7 kartu pos dari sini ke beberapa lokasi dan tidak ada satupun yang sampai ke takdir. hampir setahun… malu padamu!,1,2025-05-15
kantor pos besar yogyakarta,dee wd,"salah satu bangunan tua di yogyakarta, di sebelah bank indonesia. masih ingat waktu kantor pos ramai karena kiriman kartu lebaran. waktu berlalu begitu cepat, begitu cepat....",5,2021-08-15
kantor pos besar yogyakarta,aulia isna fadhilla,sebuah kantor pos namun merupakan bangunan bersejarah di jantung kota yogyakarta,5,2023-08-15
kantor pos besar yogyakarta,197_ahmad azriel fachreza,saya ingin tahu apakah saya boleh mengambil foto saat mereka memproses paket?,3,2025-05-15
kantor pos besar yogyakarta,mas dinnu,"tempat baru yang nyaman dengan layanan pelanggan yang ramah sebelum anda mengirim surat, uang, atau sekadar menukar uang. ini adalah kantor pos terbesar di yogyakarta.",4,2017-08-15
kantor pos besar yogyakarta,ms. lisa,"cara termudah untuk mengambil uang dari western union.
soal lokasi, layanan, dan gedung.. ini juga sempurna 👍👍👍👍 …",5,2018-08-15
kantor pos besar yogyakarta,reni nuryyati,foto ini diambil dari benteng di depan kantor pos. sersan.,5,2019-08-15
kantor pos besar yogyakarta,irene susianto,kantor pos namun bangunan bersejarah di jantung kota yogyakarta,4,2018-08-15
kantor pos besar yogyakarta,rudy heru prasetyo,ekspedisi jaringan terbesar. kantor pos jogjakarta juga disebut kantor pos besar memiliki bangunan artistik yang didirikan oleh kolonial belanda (pemerintah belanda) di jantung kota jogjakarta. kita dapat menemukan benteng vreeden burg di …,5,2021-08-15
kantor pos besar yogyakarta,wiida putri,"jasa kurir fast respon, murah, aman . gak perlu antri lama-lama, suasana tempatnya enak, pecinta bangunan tua atau apapun yang berbau sejarah pasti akan jatuh cinta dengan arsitekturnya.",5,2019-08-15
kantor pos besar yogyakarta,cherry_pie lover,"anda dapat mengirim surat, surat penting, atau paket anda di sini
anda harus merekatkan seluruh bagian paket dengan aman dan mereka biasanya meminta anda melakukannya terlebih dahulu sebelum mengirimkannya
jika anda memiliki pertanyaan atau masih bingung cara mengirim, pihak keamanan dan layanan pelanggan akan membantu anda, jadi jangan khawatir 😊
anda bahkan bisa mendapatkan koleksi prangko di sini
buka jam 8 pagi sampai jam 12 pagi.setiap hari kecuali minggu hanya sampai jam 2 siang
dan tahukah anda? kantor pos ini merupakan salah satu bangunan cagar budaya
begitu tua tapi mewah begitu 😄
letaknya juga dekat keraton atau keraton yogyakarta di sisi kiri dan malioboro di sisi kanan
anda juga bisa mencarinya di google map jika anda kesulitan mencapai tempat ini",5,2018-08-15
kantor pos besar yogyakarta,fitria fitria,pelayanannya bagus. tempatnya tua dan antik.,5,2018-08-15
kantor pos besar yogyakarta,saras jatmiko,staf yang ramah dan tempat yang nyaman.,5,2021-08-15
kantor pos besar yogyakarta,ramadhani fitri,"tempatnya bagus, stafnya rendah hati dan baik hati.  saya sempat bertanya tentang prangko untuk asia rp 6000, eropa rp 8000, amerika rp 10000, karena tidak ada info ketika saya mencari di google",5,2018-08-15
kantor pos besar yogyakarta,de wiwik,"orang disana sopan, harga pelayanannya murah. layanan 24 jam kecuali hari sabtu dan minggu? itu pekerjaan yang bagus",5,2020-08-15
kantor pos besar yogyakarta,annissa wulandary,saya suka tempat ini. kantor pos indonesia,5,2022-08-15
kantor pos besar yogyakarta,untari narulita md,kantor pos ini memiliki bangunan yang unik dan bersejarah dan saya akan membagikan jadwal bukanya. cari di semua foto.,5,2020-08-15
kantor pos besar yogyakarta,java indah tours,sangat bagus!,5,2025-04-15
kantor pos besar yogyakarta,060_karunya saka listianto,"jika ingin mengirim kartu pos, perangkonya harus 6000 rupiah ke asia dan australia, 7000 rupiah ke eropa, timur tengah, dan afrika, dan 8000 rupiah ke amerika",4,2018-08-15
kantor pos besar yogyakarta,denis da,"pelayanannya luar biasa, stafnya ramah sekali. dan bangunan bersejarah ini cocok untuk mereka yang tertarik dengan arsitektur.",5,2017-08-15
kantor pos besar yogyakarta,fajar latif,"saat kamu ingin mengirim kartu pos atau apa pun, kamu bisa mengirimkannya dari kantor pos ini, prosesnya akan sangat cepat dan sepertinya aku sudah mengirimkan semua kartu posku ke seluruh dunia 🌎 …",4,2019-08-15
kantor pos besar yogyakarta,esterlina n,tempat yang ikonik di jogja. pelayanannya bagus dan tempatnya vintage tua. suka sekali!,4,2016-08-15
kantor pos besar yogyakarta,jahtra genio,fotografi jalanan,5,2024-08-15
kantor pos besar yogyakarta,adfilespro,bangunan bersejarah di yogyakarta yang masih terawat rapi hingga saat ini.,5,2020-08-15
kantor pos besar yogyakarta,ariv zon,"tempat yang bagus, tempat bersejarah dan anda dapat menukar uang anda di sini di pusat penukaran uang",4,2017-08-15
kantor pos besar yogyakarta,alexandra melnikova,pelayanannya sangat baik! orang-orang di sini sangat membantu dan ramah! terima kasih banyak :),5,2020-08-15
kantor pos besar yogyakarta,lare sae,kantor pos besar ini dulunya adalah bangunan belanda (genk kobra),5,2020-08-15
kantor pos besar yogyakarta,andita tour,bagus,5,2019-08-15
kantor pos besar yogyakarta,yoshikatsu kentang,beroperasi tetapi beberapa sudut berhenti berfungsi karena kekurangan staf,4,2022-08-15
kantor pos besar yogyakarta,ky perdana,"salah satu bangunan ikonik di kota di kawasan yang sangat populer di jogja,",4,2019-08-15
kantor pos besar yogyakarta,洪筱雅,"stafnya sangat ramah.
prangko untuk asia harganya rp 7.000",5,2019-08-15
kantor pos besar yogyakarta,malikush,langganan saya ke ga sudah ada di sini 👍 …,5,2018-08-15
kantor pos besar yogyakarta,lintang pertiwi,pelayanan bagus dengan protokol kesehatan yang baik di masa pandemi,5,2020-08-15
kantor pos besar yogyakarta,soni ariyanto,arsitektur yang bagus,5,2017-08-15
kantor pos besar yogyakarta,ayu purnama sari,saya senang berada di sini. stafnya sangat ramah dan rendah hati.,4,2017-08-15
kantor pos besar yogyakarta,sy asep,sejarah yang tak terlupakan,5,2020-08-15
kantor pos besar yogyakarta,gio hunt,konfrontasi,4,2019-08-15
kantor pos besar yogyakarta,tommy suryaputra,layanan terbaik untuk pembayaran pensiun.,5,2023-08-15
kantor pos besar yogyakarta,ichsan ramadhan,bagus untuk foto turis,5,2024-08-15
kantor pos besar yogyakarta,j bz,"dapat membeli kartu pos dan perangko di sini. kesempatan bagus untuk mengirim surat atau kartu pos ke rumah.

luas. tempat duduk untuk orang yang menunggu.

pastikan untuk mengetuk untuk nomor q.",4,2025-06-15
kantor pos besar yogyakarta,dede,pelayanannya bagus!,4,2018-08-15
kantor pos besar yogyakarta,cisco herman,layanan ini sangat baik dan staf sangat sopan.,5,2018-08-15
kantor pos besar yogyakarta,maria magdalena,pelayanannya bagus!!,5,2020-08-15
kantor pos besar yogyakarta,stevie nanda,bukan 24 jam,4,2020-08-15
kantor pos besar yogyakarta,erza haryadi,"tempat yang bagus, bangunan bersejarah",5,2019-08-15
kantor pos besar yogyakarta,rudi winarso,buka setiap hari 24 jam,4,2018-08-15
kantor pos besar yogyakarta,baderu ohhyess,ohh wah,3,2017-08-15
kantor pos besar yogyakarta,kamilia,tempat ikonik,4,2017-08-15
kantor pos besar yogyakarta,farouk yufara,kantor pos yogyakarta yang bagus,3,2019-08-15
kantor pos besar yogyakarta,mvth,kantor pos terbesar di yogyakarta.,5,2017-08-15
kantor pos besar yogyakarta,jo alfonsius wolfenstein,merasa seperti di masa lalu,5,2017-08-15
kantor pos besar yogyakarta,faiz robbani,"tempat bersejarah, bagus",4,2020-08-15
kantor pos besar yogyakarta,sahid laura,alun2-alun 2,3,2015-08-15
kantor pos besar yogyakarta,ganda arief setiawan,oke,5,2022-08-15
kantor pos besar yogyakarta,mahmood al draidi,layanan profesional yang baik,5,2019-08-15
kantor pos besar yogyakarta,mr. m lamongan,jika,5,2019-08-15
kantor pos besar yogyakarta,suhiman rasmad,oke,5,2016-08-15
kantor pos besar yogyakarta,ditto anggoro,besar!,5,2017-08-15
kantor pos besar yogyakarta,fauzan advantage,pusat pos di yogyakarta,4,2017-08-15
kantor pos besar yogyakarta,zaid nur,layanan 24 jam,5,2018-08-15
kantor pos besar yogyakarta,29. yogi muhammad sidik,ikonik,5,2020-08-15
kantor pos besar yogyakarta,b “bg” a,gas elpiji,5,2018-08-15
kantor pos besar yogyakarta,muhammad fad'an,bagus,3,2018-08-15
kantor pos besar yogyakarta,bu mayang,bagus,5,2019-08-15
kantor pos besar yogyakarta,muhammad rokhim,bagus,4,2020-08-15
kantor pos besar yogyakarta,ratna,bagus,5,2018-08-15
kantor pos besar yogyakarta,stevan moidady,sejarah....,5,2023-08-15
kantor pos besar yogyakarta,lukman arfian,pelayanan prima...,4,2017-08-15
kantor pos besar yogyakarta,nurul rahmawati,ketakutan akan warisan,4,2017-08-15
kantor pos besar yogyakarta,rudy heru prasetyo,"ekspedisi jaringan terbesar. kantor pos jogjakarta juga disebut kantor pos besar memiliki bangunan artistik yang didirikan oleh kolonial belanda (pemerintah belanda) di jantung kota jogjakarta. kita dapat menemukan benteng vreeden burg di seberang tempat ini (sisi utara) yang juga dibangun oleh pemerintah belanda dan sisi selatan adalah rumah istana jogjakarta milik sultan jogja. malam hari lebih baik jika anda ingin menikmati suasana, berfoto-foto. banyak kursi di sekitar gedung.",5,2021-08-15
kantor pos besar yogyakarta,i r,kelas klasik,5,2023-08-15
kantor pos besar yogyakarta,angga e. pratama,tempat yang bagus,5,2018-08-15
kantor pos besar yogyakarta,joe mariyanto,tampilan jalan,5,2017-08-15
kantor pos besar yogyakarta,el yuna,kantor pos,4,2016-08-15
kantor pos besar yogyakarta,farid gn,layanan lengkap.,3,2017-08-15
kantor pos besar yogyakarta,fithria asma,tempat bersejarah..,4,2017-08-15
kantor pos besar yogyakarta,juni sabtonowati,kantor saya 😍 …,5,2018-08-15
kantor pos besar yogyakarta,bang kausar,yogjaaaaaaaaaa,5,2019-08-15
kantor pos indonesia tangerang,isti qomah,"tiap bulan ke sini untuk mengambil bukti pembayaran listrik, pdam, dan internet. pelayanannya cepat. ruanganya adem, bersih, dan tenang. di ruang tunggu ada tv flat yang bisa buat menghilangkan jenuh jika sedang menunggu.",5,2025-07-15
kantor pos indonesia tangerang,yanika yanika,"kantor pos yg berada di tengah kota tangerang, pelayanan yg ramah dan lumayan cepat. setiap hari buka nggak pake libur biarpun hari minggu walaupun terbatas jamnya., sangat membantu untuk melakukan transaksi dii luar jam kantor",5,2025-07-15
kantor pos indonesia tangerang,octa viyana,"pelayanan bagus disini. hanya saja untuk costumer service harus menginfomasikan info yang jelas, sy pernh brtnya untuk pengambilan bsu smpe jambrp dijawab jam3 lalu saya bertanya lagi kedua kali katanya tutup smpe jam7. padahal saya kelapangan untuk ambil bsu masih bisa smpe jam8 dan tutup jam9 kantor pos disini. mohon untuk kejujuran dan informasi yang tepat untuk cs nya jangan mengundurkan waktu sama ketatapan yang dilapangan. karna teman2 kerja sy bisa malam ambil bsu disini dan sy memastikan apakah masih bisa sampe malam tryta bisa tetapi pelayanan cs nya kurang baik tolong perlu di evaluasi untuk costumer servisnya makasih",3,2025-07-15
kantor pos indonesia tangerang,oki nur fajri,"pelayanan cepat, ramah ,baik sopan.
yg gaada atitude tukang parkirnya. ga sopan ngusir orang buat cepet2 pergi. bad atitude tolong dievaluasi",3,2025-07-25
kantor pos indonesia tangerang,ouya nana,"ngambil bsu h-3 terakhir pencairan dan ngambilnya jam set.8 malem abis pulang kerja dan ternyata masih dilayaniii. nggak ada antrian sama sekali, dan proses pencairan dananya juga nggak nyampe 2 menit 🙏 awalnya wanti-wanti takut udah tutup karena beberapa ada yang bilang jam operasional yang tertera di google nggak valid, tapi ternyata pas sampe sana tertempel jam operasional hari jumat sampe 21.00 sama persis kayak yang di google",5,2025-08-08
kantor pos indonesia tangerang,atma wijaya,"pencairan bsu sangat cepat hitungan menit doang mungkin karna sepi,btw mbak2nya cakep2,ruang tunggu nyaman btw lgi makasih mbaknya:v",5,2025-08-08
kantor pos indonesia tangerang,alex amsori fajarudin,"pelayanan buka sampai malam dan weekend pun tetap buka!,",5,2025-07-18
kantor pos indonesia tangerang,willy martines sayoga,bisa melakukan pemateraian kemudian (nasegel),5,2025-07-15
kantor pos indonesia tangerang,boys salam,"orang² cairin bsu cuman pake ktp sama foto copynya tapi disnih harus pake kartu bpjs baru bisa di cairiin. padahal saya ada nomer kpj nya cuman jmo nya doang bermasalah karna ga bisa login dan jadinya ga bisa print kartu, tapi malah ga bisa di cairin bsu nya, padahl dari kemenaker lolos, bpjs lolos, pospay lolos udah ada barcode. bener bener kecewa malah di persulit sebagai warga tangerang",1,2025-07-15
